name,founded_year,country_code,state_code,zip_code,city,address1,address2,raised_amount
HealthFusion,1998,USA,CA,92075,Solana Beach,124 North Rios,,2092196.0
HealthGrades,1999,USA,CO,80401,Golden,500 Golden Ridge Road,Suite 100,0
HealthHiway,,IND,,500 033,Hyderabad,"Apollo Health City, Jubilee Hills",Life Sciences Building,4000000.0
HealthiNation,2005,USA,NY,10010,New York,35 East 21st Street,Suite 6E,12000000.0
HealthKiwi.ca,2009,CAN,,M4Y 1L5,Toronto,18 Gloucester Lane,3rd Floor,0
HealthLat,2007,USA,WI,,Madison,,,0
HealthLeap,2009,USA,NY,10022,New York,477 Madison Avenue,Suite 1650,0
Healthline Networks,2002,USA,CA,94107,San Francisco,660 Third St.,,49000000.0
HealthLok,2008,USA,NE,68154,Omaha,,,0
HealthMedia,,USA,MI,,Ann Arbor,,,3000000.0
Healthnostics,,USA,NY,10017,New York,551 Fifth Avenue,Suite 1625,0
HealthPrize Technologies,2009,USA,CT,06854,Norwalk,40 Richards Avenue,3rd Floor,0
HealthTronics,1972,USA,TX,78717,Austin,9825 Spectrum Dr.,Bldg. 3,0
Healthvision Solutions,1989,USA,TX,75039  ,Irving,5030 Riverside Drive,Suite 300,0
HealthWarehouse.com,2007,USA,OH,45140,Cincinnati,100 Commerce Blvd.,,900000.0
HealthWorldWeb,2006,USA,FL,32256 ,Jacksonville,4852 Parkhurst Place,,0
Healthx,1995,USA,IN,46240,Indianapolis,9339 Priority Way West Drive,Suite 150,0
Healthy Humans,,USA,PA,19087,Wayne,950 West Valley Road,Suite 2700,150000.0
Hearing ABC,2009,USA,CA,92673,San Clemente,5 Corte Tallista,,0
Hearst Corporation,2005,USA,CA,,,,,0
Hearst Interactive Media,1993,USA,NY,10019,New York,300 West 57th Street,40 floor,0
Heartscape,2000,USA,MD,Maryland 21045 ,Columbia,"9160 Rumsey Road, ",Suite B-8 ,0
HeartSounds,,USA,IL,,Chicago,,,0
hearwhere,2008,USA,,V0N 1B6,Whistler,6227 Eagle Drive,,0
Heathrow Natural Food and Beverage,1998,USA,FL,32746,Lake Mary,7025 CR 46A,Suite 1071 #512,0
Heatwave Interactive,2008,USA,TX,78750,Austin,Tower of the Hills,13809 Research Blvd.,10000000.0
Heavy,1999,USA,NY,10018,New York,500 7th Avenue,17th Floor,33000000.0
Heavy Bubble,2008,USA,PA,19146,Philadelphia,1622 South Street,,0
Heavy Electrons,2008,USA,CA,94107,San Francisco,855 Folsom St. #735,,0
"Hebei General Metal Netting Co.,Ltd",2003,CHN,,,"Anping County, Hebei Province","Industrial Zone,",,0
Hedge Community,2009,USA,NY,10956,New York,15 Horseshoe Drive,,0
Hedge Fund Directories Inc.,2007,USA,NY,10004,New York,64 Beaver St,,0
Hedgeable,2009,USA,NY,10003,New York,419 Lafayette Street,2nd Floor,0
Hedgeforce,2007,USA,FL,33127,Miami,3995 N. Miami Ave.,Suite 402,0
hedgehog lab,2007,GBR,,NE6 1AB,Newcastle Upon Tyne,"Suite 12 & 13, The Kiln","Hoults Yard, Walker Road",0
Hedgehogs.net ,2008,GBR,,W1J 7BU,London,International House,1-6 Yarmouth Place,0
HedgeStreet,2004,USA,IL,60606,Chicago,311 South Wacker Drive,Suite 2675,0
Hedgeye Risk Management,2008,USA,CT,06510,New Haven,111 Whitney Avenue,,0
HEDLOC,2004,AUS,,2000,Millers Point NSW,Level 4,8 Windmill Street,0
Heidrick & Struggles International,1953,USA,IL,60606-6303,Chicago,233 South Wacker Drive,Sears Tower - Suite 4200,0
Heinemann Publishing,,USA,NH,03801,Portsmouth,361 Hanover St.,,0
Helcim,2006,CAN,,T2E 6Z4,Calgary,"1A, 2016 - 25th Avenue NE",,0
Heliatek,2006,DEU,,D-01187,Dresden,Liebigstra?e 26,,27000000.0
Helicomm,2002,USA,CA,92121,San Diego,6540 Lusk Blvd.,Suite C155,1000000.0
Helicon Therapeutics,,USA,CA,,San Diego,,,50000000.0
Helio,2005,USA,CA,90024,Los Angeles,10960 Wilshire Blvd.,Suite 700,0
HelioVolt,,USA,TX,78744-1604,Austin,8201 E. Riverside Dr. Suite 600,,132500000.0
Helium,,USA,MA,01810,Andover,300 Brickstone Square,,17000000.0
Helix Therapeutics,2006,USA,CT,06511,New Haven,150 Munson Street,"25 Science Park, 2nd Floor",600000.0
Helix Wind,2006,USA,CA,92064,Poway,13125 Danielson Street,Ste. 101,0
Helixis,2007,USA,CA,92008,Carlsbad,"5421 Avenida Encinas, Suite B",,0
HellHouse Media,2004,USA,WA,,Renton,,,250000.0
Hello Baby,2007,GBR,,E1 6QL,London,Old Truman Brewery,91 Brick Lane,0
Hello Chair,,USA,CA,94110,San Francisco ,771 Capp St.,,889999.0
Hello Vino,2009,USA,MA,01879,Tyngsboro,16 Cannongate Rd,Unit 16,0
Hello! Messenger,2009,USA,SC,29492,Charleston,225 Seven Farms Drive,Suite 300,0
Hellocoton,2008,FRA,,75003,Paris,108 boulevard Sebastopol,,0
HelloTxt,,GBR,,EC2A 4PF,London,57-63 Scrutton Street,,0
HelloWallet,2008,USA,DC,20036,Washington,1101 17th Street NW,Suite 1102,4150000.0
Helm Software,,USA,AZ,85016,Phoenix,4742 North 24th Street,Suite 325,0
Helmholtz Zentrum M?nchen,,DEU,,D-85764,Neuherberg,Ingolst?dter Landstra?e 1,,0
Helmi Technologies,2004,FIN,,90101,Oulu,Kirkkokatu 8 A 10,PL 364,2500000.0
HELP.VC,2010,CAN,,B3K 0C1,"Halifax, Nova Scotia",,,0
Helpalot,,NLD,,,Amsterdam,,,0
Helpeo,2009,USA,NV,89052,Henderson,871 Coronado Center Drive,Suite 200,0
Helpful Technologies,2008,USA,FL,33309,Hollywood,,,20908656.0
HelpHive,2008,USA,WA,98133,Shoreline,"17544 Midvale Ave N, #202",,250000.0
HelpHookup,2007,USA,,,,,,0
HelpMeSue,2007,USA,CA,90720,Los Alamitos,10900 Los Alamitos Blvd.,Suite #208,0
HelpMeTy,2006,USA,MN,55112,New Brighton,201 5th Ave SW,,0
Helpmycash,2007,ESP,,,Barcelona,,,3860000.0
Helpstream,2004,USA,CA,94043,Mountain View,2001 Landings Drive,,8600000.0
Helveta,2004,GBR,,OX11 0QG,Oxford,Harwell Innovation Centre,173 Curie Avenue Didcot,10170000.0
HemaQuest,,USA,WA,98104,Seattle,1229 Madison Street,Suite 860 ,12000000.0
Hemarina,2007,FRA,,29600,MORLAIX,A?ropole centre,,4790000.0
Hematris Wound Care,,DEU,,,Munich,,,3000000.0
HEMS Technology,2005,USA,TX,76063,Mansfield,3013 Saint Bartholomew Drive,,0
Hepa Wash,2005,DEU,,,Munich,,,7360000.0
Hepregen,,USA,MA,02155,Medford,200 Boston Avenue,Suite 1500,3500000.0
Heptares Therapeutics,,GBR,,AL7 3AX,Hertfordshire,"BioPark, Broadwater Road",Welwyn Garden City ,0
Heralsoft,2008,ESP,,33210,Gijon,Rio Nervion 12,,0
Herbalife,,USA,,,,,,0
Here Enterprises,,CAN,,V3J 4W7,"Coquitlam, BC",927 Kelvin Street,,0
HereOrThere,,GBR,,,,,,0
"Heritage Trails, Travel & Tours",1999,ZMB,,1010,Lusaka,plot A-488/A Chindo Rd,Kabulonga,0
Heroku,,USA,CA,,San Francisco,,,13020000.0
HEROLD Business Data,1932,AUT,,2340,M?dling,Guntramsdorfer Str. 105,,0
Herrmann NA,2008,USA,NV,89107,Las Vegas,848 North Rainbow Blvd. #2355,,0
Hertz Global Holdings,1918,USA,NJ,07656,Park Ridge,225 Brae Boulevard,,0
Hetras,2007,AUT,,5700 ,Zell am See,Schillerstra?e 10 ,,0
Hewitt Associates,,USA,IL,60069,Lincolnshire,100 Half Day Road,,0
Hewlett-Packard,,USA,CA,,Palo Alto,,,0
HexaCorp,2001,USA,NJ,08854,Piscataway,,,0
Hexacta,2000,ARG,,C1426DKB,Capital Federal,Andres Arguibel 2860,,0
Hexaformer,2004,SWE,,,,Kanalv?gen 5 A,194 61 UPPLANDS V?SBY,4500000.0
Hexago,1997,CAN,,H3A 1T1,,1470 Peel Street,"Suite 910, Montreal, QC",5280000.0
Hexaware Technologies,1990,USA,NJ,08831,Jamesburg,"1095 Cranbury South River Road, Suite 10,","Jamesburg, NJ ",0
HEXIO,2008,USA,ME,04043,Kennebunk,154 Alfred Road,,20000.0
Hexolabs,2006,IND,,208016,Kanpur ,"G6, SIDBI Innovation and Incubation Center",IIT Kanpur ,0
HeyKiki,2008,USA,NY,,New York,,,0
Heysan,2007,USA,CA,94103,San Francisco,301 8th Street,Suite 270,875000.0
HeySmartGuy.com,2009,USA,CA,94107,San Francisco,,,0
HeySpace,2005,CHN,,,Guangzhou ,"9F, Tower A, Guangzhou Information Port",No16 KeYun Road,20000000.0
Heyzap,,USA,CA,94105,San Francisco,564 Howard Street,,3665000.0
HFA,1927,USA,NY,10001,New York,601 W 26th St,Ste 500,0
hField Technologies,,USA,PA,18015,Bethlehem,116 Research Drive,,70000.0
HHOTT,,TWN,,10450,Taipei,"6F,12, #17, Lane 27","Sec. 2, Jhongshan Rd",0
Hi Media,,FRA,,,Paris,,,0
Hi-Dis(Mosen),2002,KOR,,,Incheon City,708-2 Jakjeon-Dong,Kyeyang-Gu,5500000.0
Hi-G-Tek,,USA,MD,20850,Rockville,1445 Research Blvd,Suite 150,10000000.0
Hi-Midia,2005,BRA,,22291-260,Rio de Janeiro,"Rua Urbano Santos, 9",Urca,0
Hi-Stor Technologies,1997,FRA,,31770,Colomiers,Sciences Parc du Perget,,1450000.0
HI-TECH Software,1984,AUS,,QLD 4110,Acacia Ridge,45 Colebard Street West,,0
Hi-Tech Solutions,1992,ISR,,75144,Rishon Le-Zion,3 Shimon Israeli Street,New Industrial Zone,3000000.0
hi5,2003,USA,CA,94105,San Francisco,55 Second Street,Suite 400,52000000.0
HiBeam Internet & Voice,,USA,MO,63017,Chesterfield,400 S Woods Mill Rd,Suite 305,0
Hibernater,2008,SGP,,,,,,50000.0
Hibernia Atlantic,2004,IRL,,17,Dublin ,International Exchange Center Clonshaugh Industrial Estate,,13400000.0
Hibox Systems,2005,FIN,,20520,Turku,Lemmink?isenkatu 14-18 C ,,0
Hickory Tech,1898,USA,MN,56002-3248,Mankato,221 East Hickory Street,PO Box 3248,0
HID Labs,,USA,CA,94025,Menlo Park,"200 Middlefield Road, Suite 201",,4500000.0
Hidden City Games,2004,USA,WA,98122,Seattle,"120 Lakeside Avenue, Suite 230 ",,15000000.0
Hidden Door,,AUS,,2010,Sydney,79 Stanley St.,Darlinghurst,0
Hificables.co.uk,1998,GBR,,BN14 8PQ,Worthing,Unit 16,Northbrook Business Park,0
Hifn,1996,USA,CA,95032,Los Gatos,750 University Avenue,,0
Higa Industries,1964,JPN,,105-0001,"Minato-Ku, Tokyo",Shiroyamajtmori Bldg. 11F,4-3-1 Toranomon,0
High Density Networks,,USA,CA,90012,Los Angeles,900 N. Alameda St,Suite 222,1000000.0
High Falls Business Center,,USA,NY,14614,Rochester,250 Mill St.,,0
High Gear Media,2009,USA,CA,94301,Palo Alto,385 Forest Ave,,12000000.0
High Impact Analytics,2010,USA,AR,72712,Bentonville,902B South Walton Blvd.,Suite 18,0
High Integrity Solutions,2000,GBR,,S051 0HR,Romsey,Unit 7 Greatbridge Road,Romsey Industrial Estate,0
High Park Nutrition,2009,CAN,,,Toronto,,,0
High Start Group,,USA,MA,02478,Newton,275 Grove Street,Suite 2-400,0
High Tech Rochester,,USA,NY,14586,West Henrietta,150 Lucius Gordon Drive,Suite 100,0
High Touch,1984,USA,KS,67202,Wichita,110 S. Main,Suite 600,0
High Tower Software,1999,USA,CA,92656,Aliso Viejo,26970 Aliso Viejo Parkway,Suite 200,1000000.0
High Universe Industries Limited (Hong Kong),2009,CHN,,510620,Guangzhou,"Rm 23A1, No. 1 Tianrong Rd",Tianhe Dist,0
HIGH-SPEED SOLUTIONS,2002,USA,NJ,07981,Whippany,86 Reynolds Avenue,,0
HighBeam Research,2002,USA,IL,60601,Chicago,65 East Wacker Place,Suite 400,0
Higher One,2000,USA,CT,06511 ,New Haven,25 Science Park,,0
HighJump Software,1983,USA,MN,55344,Eden Prairie,6455 City West Parkway,,0
Highlance,2009,USA,FL,34746,Kissimmee,"Abaco Court, Kissimmee, Florida-34746, U.S.A","Kissimmee, FL- 34746, U.S.A",0
Highnote,2009,USA,CA,,San Francisco,,,0
HighRoads,1999,USA,MA,01867,Woburn,150 Presidential Way,,9000000.0
HighTouch,2005,USA,CO,80921,Colorado Springs ,12295 Oracle Blvd,Suite 200,0
HighTower Advisors,,USA,IL,60661,Chicago,525 West Monroe,Suite 2300,100000000.0
Highwinds,,USA,FL,32789,Winter Park,807 W. Morse Boulevard ,Suite 101 ,56800000.0
Hii Def Inc.,,USA,FL,33180,Aventura,,,0
Hikari,,USA,,,,,,0
HillCast Technologies ,2000,USA,TX,78702,Austin,906 East 5th Street,Suite 210,0
HILTI,,LIE,,9494 ,Schaan,Feldkircherstrasse 100,Postfach 333,0
Himshilp,2005,GBR,,,Middlesex,"Himshilp,17 E, Wellspring Crescent.","Wembley, ",0
Hinchcliffe & Company,2006,USA,VA,22314,Alexandria,"1940 Duke Street, 2nd Floor",,0
Hingi,2005,ISR,,67448,Tel Aviv,3 Menorat Hamaor Street,,3400000.0
Hington Klarsey International Ltd.,2007,GBR,,,Birmingham,,,0
hiogi,2007,DEU,,10115,Berlin,Ackerstr. 3a,,0
HipChat,2009,USA,CA,94086,Sunnyvale,111 W. Evelyn,Suite 112,100000.0
HiperScan,,DEU,,01109 ,Dresden,Maria-Reiche-Str. 2,,656000.0
HipLogic ,2005,USA,CA,94538,Fremont,39300 Civic Center Dr,Suite 240,11500000.0
Hiploose Global Solutions,2008,USA,NC,27603,Raleigh,329 Bentpine Dr.,,0
Hippo FM,2004,CHN,,R3B0S1,Winnipeg,214 McDermot,,0
Hippopost,,CAN,,N1E3B3,Guelph,,,0
HipSnip,2009,GBR,,E2 8AA,London,35 Kingsland Road,,0
Hire EQ,2009,USA,MA,01151,Springfield,819 Worcester St,,0
Hire Reach,2008,USA,MA,02481,Wellesley,30 Washington Street,3rd floor,401000.0
HireAHelper,2006,USA,CA,CA,Riverside,3664 Elizabeth St,,150000.0
Hirebridge,2000,USA,FL,33065,Coral Springs,2423 N. University Drive,,0
HireCube,,USA,CA,94041,Mountain View,,,0
Hireglyphics,2008,CAN,,M6K 1Y9,Toronto,219 Dufferin Street,307b,0
Hiremac,2007,USA,IL,,Chicago,#127  Suite 134,Thrikkakara,0
HireRight,1990,USA,CA,92617,Irvine,5151 California Avenue,,0
HireVue,2004,USA,UT,84020,Draper,12227 S. Business Park Drive,Ste 120,6000000.0
Hirewall,2008,NZL,,6001,Wellington,Level 4 ,55 Cuba Street,0
HireXperience,2006,USA,CA,94111,San Francisco,Pier 9,Suite 116,3450000.0
HIRO Media,2004,ISR,,,Tel Aviv,,,0
Hirsch Electronics,,USA,CA,92705,Santa Ana,"1900-B Carnegie Ave., ",,0
Hirshorn Zuckerman Design Group,1987,USA,NY,,New York,,,0
hiSoft,1996,CHN,,,,,,0
Hispanic Media,,USA,FL,33134,Coral Gables,2121 Ponce De Leon ,"Boulevard, Suite 820",5000000.0
Histogenics,,USA,MA,02451,Waltham,"830 Winter Street,",3rd Floor,13100000.0
Historic Futures,,GBR,,OX29 8ET,OXON,Blenheim Palace Sawmills,"Combe, Witney",1150000.0
HistoRx,2004,USA,CT,06511,New Haven,300 George Street,,3160546.0
HistoryFile,2008,IND,,682024,Kochi,Kannanthodath Lane,Edapally ,6000.0
HistoSonics,2009,USA,MI,,Ann Arbor,,,11000000.0
Hit Big Sports,2007,USA,IL,60654 ,Chicago,223 W. Erie ? 7NE,,0
Hit Search,2007,GBR,,L7 9NG,Liverpool ,Baird House,,0
Hit Systems,2008,USA,FL,32714,Altamonte Springs,238 N Westmonte Dr,Suite 260,125000.0
Hitachi GST,2003,USA,CA,95135,San Jose,3403 Yerba Buena Road,,0
Hitachi High-Technologies,2001,USA,IL,60173,Schaumburg,10 North Martingale Road,Suite 500,0
Hitchsters,,GBR,NY,10126-3132,New York,PO Box 3132,,0
HitFix,2007,USA,CA,,LA,,,2099173.0
Hitflip,2005,DEU,,50667,Cologne,G?rzenichstr. 7,,0
HitGrab,,CAN,,L6H 5S1,Oakville,"2nd Floor, 2552 Bristol Circle",,0
Hitmeister,2008,DEU,,50667,Cologne,,,0
Hitpost,2009,USA,CA,94107,San Francisco,301 Brannan Street,6th Floor,0
HitTail,2006,USA,NY,10010,New York,7 W 22nd Street,,0
HItviews,2007,USA,NY,10003,New York City,817 Broadway,5th floor,2285000.0
Hitwise,,AUS,,,Melbourne,,,4200000.0
hive01,2007,DEU,,70176,Stuttgart,h i v e 01,h i v e 01,0
Hive7,2006,USA,CA,94301,Palo Alto,,,0
HiveHop,2010,USA,CA,94105,San Francisco,,,0
HiveLive,,USA,CO,80302,Boulder,"1731 Fifteenth Street, Suite 220",,8950000.0
HiveMind Lead Generation,1997,USA,CA,95125,San Jose,1724 Alberta Ave.,,0
Hivetrader,,USA,VA,,Norfolk,,,0
HiWired,2004,USA,MA,02494,Needham,117 Kendrick Street,Suite 300,14000000.0
HLB System Solutions,2000,CAN,,N1K 1A9,Guelph,50 Malcolm Rd.,Unit 1,0
HLH Agri International,,SGP,,367996,Singapore,82 Playfair Road ,#11-01 D' Lithium ,0
HLH Agri R & D,2006,SGP,,367996,Singapore,,,0
HM Electronics,1971,USA,CA,92064,Poway,14110 Stowe Drive,,0
HNHSoft,2007,CHN,,214043 ,Wuxi,"401 Xing Yuan Bei Road Building A2, Suite 308 Wuxi City, Jiangsu Province",,0
HobbyAdda,2009,IND,,,DELHI,,,0
Hobeze.com,2008,IRL,,,"Cork,",,,0
Hobnox,2006,DEU,,80797,Munich,Infanteriestrasse 19,House 2,0
Hobo Web ,2007,GBR,,PA16 8NG,Greenock,Mansion House,1 Ardgowan Square,0
Hoccam,2005,TUR,,06531,Ankara,PK.40 ODT?,,0
Hod,2008,USA,FL,32801,Orlando,255 S. Orange Avenue,Ste. 600,0
HOD.com.ar,,ARG,,7600,Mar del Plata,,,0
Hoffmann-La Roche,1905,USA,NJ,07110-1199,Nutley,340 Kingsland Street,,0
Hoist,2007,DNK,,1620,Copenhagen,Vesterbrogade 34,,0
HOK,2009,TUR,,34696,Istanbul,Bulgurlu Mah. Huzurevler,Deryadil Sok. No:1/A,0
Holaba,2008,CHN,,200040,Shanghai,"Rm 305, Bldg 1","No 528,  KangDing Rd",0
Holdsworth Associates,,GBR,,CB24 4QG,Cambridge,"Century House, Market Street",Swavesey,0
HOLIDAY AROMA LTD,2008,GBR,,EN8PQG,Cheshunt,21 Hatton Road ,,0
Holiday Lettings,,GBR,,OX2 7BY,Oxford,"2nd Floor, Barclay House",242-254 Banbury Road,0
Holiday Matinee,1999,USA,CA,92101,San Diego,770 11th Ave,,0
Holiday Watchdog,2004,GBR,,W1D 3QB,London,7 Soho Square,,0
HolidayCube,2009,SGP,,048543,Singapore,The House of Eden,"12th Floor, 4 Robinson Road",0
holidaylettings.co.uk,1999,GBR,,OX2 7BY,Oxford,"2nd Floor, Barclay House",242-254 Banbury Road,0
Holistis,,CHE,,1208,geneva,Avenue Krieg 7,,0
Hollywood Interactive Group,,USA,CA,,Los Angeles,,,5000000.0
Hollywood OS?,1997,USA,CA,91505,Burbank,3108 W. Magnolia Blvd.,,0
Hollywood.com,,USA,CA,90068,Los Angeles,3575 Cahuenga Boulevard West,Suite 600,0
Holmes Media,2003,GBR,,LE8 0EX,Leicester,6b Nursery Court,Kibworth Business Park,0
Hologic,1985,USA,MA,01730,Bedford,35 Crosby Drive,,0
Hologram.Industries,,FRA,,,,22 avenue de l'Europe,77600 Bussy Saint Georges,0
Holy Bible Trivia,2001,USA,AZ,85050,Phoenix,,,0
Home Comfort Zones,2002,USA,OR,97008,Beaverton,8239 SW Cirrus Drive,,1250000.0
Home Creative Studio,2003,COL,,,Bogot?,Calle 100 No 70G 11,,0
Home Hippo,2009,IRL,,Dublin 18,Cabinteely,92 Shrewsbury Lawn,,0
Home Loan Hints,2009,AUS,,,North Sydney,,,0
"Home View, LLC",2007,USA,CA,91313,Chatsworth,PO Box 4836,,0
Home-Account,2008,USA,CA,94107,San Francisco,188 King Street,,1000000.0
home4eco,2009,GBR,,RG10 9DJ,Reading,35 Gingells Farm Road,,0
HomeAway,2005,USA,TX,78703,Austin,1011 W. Fifth Street,Suite 300,478751458.0
HomeFinder,1999,USA,IL,,Chicago ,175 W. Jackson Blvd.,18th Floor,0
HomeFree.com,,USA,CA,,Orange County,,,0
Homeland Security Capital,,USA,MA,22201 ,Arlington,1005 N. Glebe Road,Suite 550,0
HomePipe Networks,2009,USA,WA,98177,Shoreline,19805 15th Avenue NW,,215000.0
HomePriceHistory.com,2008,AUS,,3205,South Melbourne,Level 7,20-22 Albert Road,0
HomePros,2008,USA,TX,78727,Austin,12708 Riata Vista Circle,Suite A-106,0
HomeRun,,USA,CA,,San Francisco,,,0
HomeSavvi,,USA,WA,98112,,,,0
HomeSpace,2007,SGP,,588376,Singapore,8 Prince George's Park,,40000.0
HomeSphere ,1999,USA,CO,80401-3306 ,Lakewood,1626 Cole Blvd,Suite 200 ,2000000.0
HomeStars,,CAN,,M4T1L9,Toronto,21 St. Clair Ave. E. ,#402,400000.0
Homestead Technologies,1996,USA,CA,94025,Menlo Park,3375 Edison Way,,0
Homethinking,2005,USA,NY,10163,New York,PO Box 4668 #9550,,0
homeValence,2006,USA,IL,60614,Chicago,N. Honore,,0
HomeWelcome,2003,THA,,83101,Phuket,59/8 Moo 9 Soi Sukee,Muang Tambon Chalong,0
Homeworker24 GmbH,2006,CHE,,8001,Zurich,Seilergraben 45,,0
homingCloud,2009,USA,NY,,New York,,,0
HOMMES & PROCESS,2003,FRA,,35400,SAINT MALO,"1, rue des Mauriers",ZA de la Mottais,0
homSALE,2007,USA,WI,,Madison,,,0
Hon Hai Precision Industry,1974,TWN,,236,Tucheng City,2 Zihyou Street,Taipei County,0
HonestMall,2004,USA,VA,,,,,0
Honesty Online,2005,USA,MD,20814,Bethesda,4600 East-West Highway,Suite 200,0
HonestyOnline,,USA,MD,20814,Bethesda,4600 East-West Highway,Suite 200,0
Honeycomb Security Solutions,2003,GBR,,S12 4LB,Sheffield,Main Street Hackenthorpe,Teletoddler House Staniforth Mill,911000.0
Honeypot Marketing,2004,CAN,,V6Z 3C5,Vancouver,903 Beatty Street,,0
Honeywell,,USA,NJ,07962,Morristown,101 Columbia Road,,11400000.0
honeywish,2009,DEU,,80339,Munich,Ridlerstr. 29F,,0
Honk,2009,USA,CA,94107,San Francisco,625 Second Street,4th Floor,0
hoodeasy,2008,GBR,,NR15 1YD,Norwich,"Hillside,","The Common, Shotesham,",0
hoodiepeople.com,2008,USA,CA,94952,Petaluma,,,0
Hooja,,USA,CA,,Palo Alto,,,1250000.0
Hook Mobile,2006,USA,VA,22182,Vienna,8300 Boone Blvd Floor 3,,0
Hooked In Motion,2009,USA,WA,98055,Renton,1900 S Puget Dr,Ste 204,0
Hooked Media Group,2008,USA,CA,94103,San Francisco,995 Market Street,Suite 800,1500000.0
HookLogic,2004,USA,NY,10013,New York,"455 Broadway, 4th Floor",,0
HookUpFeed,2007,USA,CA,94583,San Ramon,2551 San Ramon Valley Blvd #219,,0
hooolp,2007,DEU,,95444,Bayreuth,Nibelungenstra?e 32,,0
HoopCoach.org,2006,USA,MI,,Detroit,,,0
HOOPLAH,2005,CAN,,M3C 3E5,Toronto,"150 Ferrand Drive, Suite 804",,0
HootSuite,2008,CAN,,V6A3A3,Vancouver,37 Dunlevy Street,,3800000.0
Hop-Cube,2009,FRA,,75002,Paris,5 rue d'Uz?s,,0
Hope Tech Global,,CHN,,100102,Beijing,"Wangjing Xiyuan Building 401, Room 1212",Chaoyang District,0
HopeLab,2001,USA,CA,,Redwood City,,,9000000.0
Hopping Mad Designs,1998,AUS,,2010,Sydney,309/19A Boundary St,Darlinghurst,0
HopStop.com,2005,USA,NY,10016,New York,162 Madison Avenue.,,0
Horasphere,2002,CAN,,,Montr?al,225 St Sacrement,,0
Horizon Data Center Solutions,2007,USA,TX,75093,Plano,4965 Preston Park Blvd.,Suite 260,7500000.0
Horizon Discovery,2007,GBR,,CB25 9TL,Cambridge,Building 7300,IQ Cambridge,298000.0
Horizon Fuel Cell Technologies,,SGP,,117586,,"51, Science Park Road","#04-23, The Aries, Singapore Science Park II",8000000.0
Horizon Software International,1992,USA,GA,30097,Duluth,"2915 Premiere Parkway, Suite 300",,0
Horizon Therapeutics,2005,USA,IL,60062,Northbrook,1033 Skokie Boulevard,Suite 355,51050000.0
Horizon Wind Energy,1998,USA,TX,77002,Houston,808 Travis,Suite 700,318000000.0
hornet,,AUS,,NSW 2041,Balmain ,Unit 48/22 Buchanan Street,,0
Horse Creek Entertainment,1989,SWE,,SE -171 63,Solna,Storgatan 26,Box 1529,697792.0
Horticultural Asset Management,,USA,NC,27629-0487,Raleigh,P.O. Box 40487,,3200000.0
Host Analytics,2000,USA,CA,94065,Redwood City,303 Twin Dolphin Drive,Suite 600,23650000.0
Host Color,2000,USA,DE,19801,Wilmington,222 Delaware Ave,,0
Host Department,,USA,DE,19809,Wilmington,"501 Silverside Rd, Suite 105",,0
Hostarting,2009,ESP,,45003,Toledo,Recodo del Pinar 9,,0
Hostech,,AUS,,3205,,"Level 10, 132 Arthur Street",North Sydney NSW 2060,0
Hosted Solutions,2001,USA,NC,27609,Raleigh,4350 Lassiter at North Hills Ave.,,0
hostels247.com,2007,GBR,,SW11 5QL,London,suite 120a ,"battersea business centre, 99-109 lavender hill",0
HOSTEX,1995,LTU,,LT-03228,Vilnius,?vitrigailos g. 11H,,0
HostGator,2002,USA,TX,77092,Houston,11251 Northwest Freeway,,0
Hosting.com,,USA,KY,,Louisville,462 South Fourth Street,,2000000.0
hosting365,2001,IRL,,D12,Dublin 12,5 Beckett Way,Parkwest Business Park,0
Hostopia.com,,USA,FL,33301,Fort Lauderdale,110 East Broward Blvd,Suite 1650,0
HostVentures,2002,USA,MD,21201,Baltimore,36 South Charles St.,Ste. 2308,0
Hostway,1998,USA,IL,60606,Chicago,100 North Riverside Plaza,,110000000.0
Hot Cherry,2001,GBR,,N12 9DA,London,Building 2,30 Friern Park,0
HOT or NOT,2000,USA,CA,94111,San Francisco,617 Front St,,0
Hot Potato,,USA,NY,11211,Brooklyn,181 N 11th Street,,1420000.0
Hot Shot Media,2009,USA,CA,,San Francisco,,,0
Hot Snow,2006,FIN,,02360,Espoo,Soukankaari 6 B 10,,0
HOT Telecommunication Systems,1987,ISR,,60972,Yakum,Beit Sfarad Europark 1,,0
